word,occurences
a checkerboard,1
a hound dog,1
a cupboard,1
correspond,1
a test pilot,1
a cy young award,1
a recruiter,1
the young mens christian association,1
youngstown,1
exit poll,1
naked eye,1
classical,2
ham japheth or shem noahs sons,1
buck naked,1
billboard,3
blockheads,1
the naked maja,1
max brand,1
max baer or max schmeling,1
jungle 2 jungle,1
harlem renaissance,1
le dejeuner sur lherbe luncheon on the grass,1
you may meet them on your way down,1
a woman scornd,1
freddy cannon,1
extraterrestrial intelligencelife elsewhere,1
suffer,1
morgan virgil wyatt earp doc holliday,1
battle of hastings which harold ii lost,1
occult,1
oscar wilde the importance of being earnest,1
generations,1
cross of lorraine,1
colorado rockies,2
auguste rodin the kiss,1
high 8,1
jowl,1
blend,1
warsaw pact,1
josip broz tito,2
chalrie parker,1
theodore roosevelt national park,1
court jester,3
annoy,1
the bellboy,2
the goldberg variations by js bach,1
oakland california,1
oyez,1
whopper,1
big island of hawaii,2
funny girl funny lady,1
satchel,1
edward the confessor edward iii,1
providence newport,1
layette,1
bankruptcy,5
irish setter,1
prenuptial agreement,1
pine nuts,1
liability,1
private mortgage insurance,2
rich corinthian leather,1
arthur nielsen,1
loin cloth,1
toots,1
burpee seeds,1
vanitypersonalized license plate,1
cardinal sin,1
pd james or ruth rendell,1
russia or the soviet union,1
westerly,1
the greek letter u,1
philadelphia brand cream cheese,1
the suwannee,1
a luffa,1
smokeless tobacco products or chewing tobacco,1
his health,1
philadelphia freedom,1
components,1
amanda plummer,1
1 inch,1
abraham lincoln john kennedy,1
the mount wilson observatory,1
jeanclaude baby doc duvalier,2
venus the earth,1
the caucas or caucasus,1
1 of missouri kentucky,1
an allergic reaction,1
a bridal wreath,1
the external ear or the auditory canal,1
a weasel,1
the anemone,1
the means test,1
latin greek,1
a teller,1
ukranian,1
transmigration,1
traction,2
librettos,1
thai,1
a truncheon,1
talladega nights the ballad of ricky bobby,1
onion soup,2
the douglas fir,1
the air traffic controllers,1
reese,3
co2 carbon dioxide,1
the pueblos,1
do you know the way to san josé,1
laying on of hands,1
stainmaster,1
the kingfisher,1
pupu,1
kings cross,1
the chunking company,1
typewriters,2
an aneurism,1
a sitin or sitdown,1
39 cents,1
notebook or notepad,1
the aflcio,1
taft hartley,1
dog bites,1
a notary public,2
melissa manchester,1
locomotive engineers,1
mesquite,3
hu jintao,1
the hedgehog,1
igneous rock,1
goose liver,1
the old kingdom,1
andre ware,1
the chestnut,1
evonne goolagong,1
high priest,2
khafre,1
the wye,1
als gals,1
its trunk,1
seans fawns,1
the wedding at cana turning water into wine accepted,1
a generation gap,1
fayes nays,1
megapixels,1
a tepee,1
heffalumps,1
emmas dilemmas,1
agápe,1
kennedy jfk,1
a prius,2
cant buy me love love me do,1
an odyssey,1
leiden,1
vespucci,1
the auk,1
a coot,1
nihao,1
shape,1
the record for the mile run,1
bomb bay,1
her feet,1
1 it was a oneshot derringer,1
treaty of guadalupe hidalgo,2
old sparky,1
mauser,1
mutter,2
lava lamp,2
balder,3
william morris,1
the falcon and the snowman,1
escutcheon,2
ngorongoro,1
leninism,1
running dogs,1
fellow traveler,1
comintern,1
doughboys,1
talkie,1
department of state,3
1895,1
state of the union,2
state of the art,1
absalom absalom,2
susan sontag,1
betty balfour,1
hard cider,1
natalie wood james dean and sal mineo,1
hard of hearing,1
hardcastle,1
the long island sound,1
the moonies or the unification church,1
green and orange,1
the phalange,1
jascha heifetz,1
easy aces,1
flake,1
bailout,2
flower girl,1
george w bush governor of texas,1
holding company,1
fingerpainting,1
tony orlando wayne newton,1
markup,1
love of books,1
jack klugman tony randall,1
chester riley,1
love at first sight,1
night ranger,1
speak its name,1
freeway,1
florida marlins,2
cinerama the cinerama dome,1
super bowl super ball,1
paramount pictures,1
stamens pistils,1
jerry monty hall,1
billy mary martin,1
follow me,1
susan mcdougal,1
kublai chaka khan,1
1618 when the thirty years war began,1
abdominal,1
temptation island,1
infantile paralysis,1
the tarsals and the metatarsals,1
the occipital,1
road trip,1
patent medicine,2
repatriating,1
roadhouse,1
sergei vassilievich rachmaninoff,1
persian rugs,1
road to singapore,1
renée fleming,1
foundry,1
the raccoon,1
a rehab facility,1
corrode,1
grills,1
the second continental congress,1
bar code,2
necklace,1
g8 the group of eight,1
clement,4
redcap,1
buddy guy,1
greenville,1
wormholes,1
a greeneyed monster,1
born to the purple,1
fm frequency modulation,1
time to go homethe partys over,1
leopards,1
the starspangled banner national anthem,1
positron,1
congregation,1
a tempest in a teapot dome,1
bb king of the hill,1
treasurer of the us,1
the whales of august,1
a thing of beauty is a joy forever,2
maria conchita alonso,1
the virgin queen the private lives of elizabeth and essex,1
parmigianino,1
now voyager,1
curdling,2
box kite,1
anton dvorák,1
sevilles,1
shadowbox,1
the neanderthal man,1
great britain or england,1
american library association,2
a cage,1
hermann göring,1
bail,2
the crossword puzzle,1
mexican jumping beans,1
paper folding,1
lutz,1
terracotta,1
most,1
bennie and the jets,1
the parole board,1
english as a second language,1
penalty phase,1
beau brummell,3
department of defense,1
a citizens arrest,1
childs play,1
the deans list,1
a ladies man,1
the krill,1
hunt peck,1
mister misses,1
paraguay or bolivia,1
sixgun,1
styx stones,1
buffalo gun,1
rack pinyon,1
nell jimmy carter,1
cabinet,2
tonya warren g harding,1
abraham isaac,1
pleasant valley sunday,1
elizabeth zachary taylor,1
chassis,1
bea chester arthur,1
rita woodrow wilson,1
minoans,1
scissored,1
david justice,1
iron irondeficient anemia,1
glass of alcohol,1
separation,3
spy for the confederacy,1
workaholic,1
fill it up,1
shoe fetish,1
smorgasbord,2
ripple effect,1
taking photographs,1
hms beagle or beagle itself,1
cypress hill,1
mexico city in 1847,1
cyclamate,1
shopping list,1
university of vienna,1
tourist,1
hypnotist,1
to your health,1
marshal josip broz tito,1
john lackland,1
deck of cards,1
figaro the barber of seville,1
hanging gardens of babylon the pyramids of egypt,1
homeschooling,1
the nighttime or sleep time,1
a tiger mother,1
a cybercafe,1
pullups,1
big block,1
the amalfi coast,1
a zoom lens,1
fried,3
zander,1
cassava yuca accepted,1
cat fancy,1
a zealot,1
ice cream cone,1
stereo,2
rich coast,1
shoulder pads,1
james danforth quayle,1
michigan statehood,1
the great profile,1
george bush sr,1
ge building,1
wheres the fire,1
sherman antitrust act 1890,1
goldenseal,1
what do women really want,1
saladin captures jerusalem,1
domine quo vadis,1
blast offliftoff,1
kickoff,1
bowcurtsey,1
shove off,1
james madison at 5 4,1
tee off,1
greeksathens,1
crank,1
journeyman,1
british,2
windmill,1
fertile crescent,2
an oval,1
an action figure,1
the vice presidency,1
the big rock candy mountain,2
his heart rate,1
the curl curling accepted,1
sgt slaughter,1
the russians,3
the tuck,1
the big twohearted river,1
probation,1
tgi fridays,3
daughter cells,1
the proboscis,1
honeymoon in vegas,2
black thursday,1
sequencing,1
hgh human growth hormone,1
touchtone pushbutton,1
harakiri seppuku,1
frankie valli the four seasons,1
1 mount everest,1
peter principle,1
2 antarctica australia,1
demitasse,1
nude scene,1
ss minnow,1
harold mcpherson,1
starlet,1
restoration,1
little buddy,1
chasens restaurant in beverly hills,1
alices restaurant,2
creative artists agency,1
cardiac arrest,1
captain wolf larsen,1
restraining order,1
anklet,1
afterschool specials,1
dustbuster,1
public service announcement,2
soldiers,1
talk show,1
sheens jeans,1
home videos,1
burping,1
the nations attic,1
grammers hammers,1
mighty morphin power rangers,1
heathers feathers,1
barney gumble,1
freds beds,1
streeps leaps,1
tea the boston tea party took place,1
pasture,1
a stud farm,1
a christmas tree farm,1
pig farm,1
compose,1
the pearly gates,1
frontierland,1
the vernal and autumnal equinoxes,1
a peer group,1
a row house,1
the opium wars,1
norma,2
a pocket gopher,1
an answering machine,1
johnny appleseed or john chapman,1
the northern lights aurora borealis,1
air mattresses,1
amplitude modulation,1
people named bo,1
imax theater,1
sue,3
prices,1
things you dig,1
getty center,1
billy joe mcallister,1
scrawl,2
in a cabinet,1
tell laura i love her,1
splurge,1
things with keys,1
contemporary,1
the thrush,1
the scenery,1
repertory,2
mike love,1
barhopping,1
publicist,1
the boards,1
john bausch,1
clodhoppers,1
corky,4
uppercut,1
up the river,1
upper east side,1
mony mony,1
cubby,1
up up and away,1
the fugees,1
funyuns,1
cliff diving,1
metlife,1
a function,1
count zeppelin,1
the black swan,1
cyber security,1
green lantern,1
a radarscope,1
b for boron,1
arthroscope,2
red riding hood,1
andrew sullivan,1
kinescopes,1
james m whistler,3
bob eubanks,1
you will be hanged,1
allen ludden,1
godsdeities,1
14 percent,1
polynesians,1
cybill shepherd bruce willis,1
art spiegelman,1
alpine ibex,1
advise and consent,2
father dowling,1
whipped cream,1
a stetson,1
provolone,1
bread pudding,1
ron wood,1
a lone wolf,1
pimms no1 cup,1
cosmetics or makeup,1
marionette puppet,1
diodes,1
jonathan pryce,1
vivendi,1
lyonnais,1
crown victoria,1
a shingle,1
a cinema,1
the neanderthal,1
soy beans,1
matt damon runyon,2
jenny craig t nelson,1
stevie wonder boys,1
may 8th,1
leona lewis carroll,1
san fermin,1
ten days that shook the world according to garp,1
rind,2
american heart association,1
sundrying,1
federal reserve,2
glow in the dark,1
trade wars,1
ins immigration naturalization service,1
cilia,3
follies,2
a divining rod,1
fire someone,1
break down a door,1
a yen,1
wax a car,1
behind blue eyes,2
a hemidemisemiquaver,1
yucca,1
clean a coffee pot,1
an immune system,1
a scion,1
a screen saver,1
preen,1
sholem aleichem,1
rpm,1
leukocytes,1
hugh dancy,1
the big bopper,2
publishing,2
hunter sauce,1
swing low sweet chariot,1
jpl jet propulsion laboratory,1
a spectroscope,1
a joule,1
remoulade,1
the kennedy center for the performing arts,1
2 of kazakhstan kyrgyzstan tajikistan pakistan afghanistan,1
the scarsdale diet,2
a green card,1
taxiing,1
immigration naturalization,1
boat,1
nepal or bhutan,1
sweet hearts or conversation hearts,1
congestive heart failure,1
tupelo honey,1
convert him,1
tennessee wiliams,1
tollhouse,1
damask roses,1
paramour,1
a long days journey into night by eugene oneill,1
reverend martin luther king jr,1
triathlons,1
the alps the pyrenees,1
the new school,1
us postal service,2
frescos,1
johannes,1
jungian analysis,1
a boy band,1
fellow traveller,1
bjorn,1
anorexia,3
the andromeda galaxy,1
a bobbysoxer,1
the horsehead nebula,1
their wings,1
a shoehorn,1
the pond,1
the softshoe,1
the shoebill,1
a cane pole,1
quebec province,1
to bug,1
star fruit,1
to henpeck,1
tommy boy,1
to lionize,1
to crane,1
hudson bay company,1
to pigeonhole,2
friedrich,1
osteology,1
leaping,1
hiccupped,1
joyride,1
a blue christmas,1
a bundle of joy,1
kissing santa claus,1
joy buzzer,1
ptarmigan,1
new york times,1
ode to joy from beethovens 9th,1
kampf,1
conflict,1
fletcher,1
guerre,1
carroll o connor,1
foxholes,1
cruelty to animals,1
fire extinguishers,2
song sung blue,2
spee,2
chloroform,2
swallow swallowtail,1
prospectus,1
spectator shoes,1
keep cool with coolidge,1
brigham,1
ira george,1
swinepigs,1
portland oregon,2
nightingales,2
x y z,2
mailer,1
ruhr,1
murder,5
a spoonful,1
biosphere 2,1
zoom,2
synchronicity,3
the etch a sketch,2
a bathysphere,1
south australia or western australia,1
stoke,1
gepetto,1
jackson pollack,1
a strategy,1
ernst blofeld,1
a raffle,1
a rolodex,1
the spectacled bear,1
the tapir,2
a raconteur,1
the chicago mercantile exchange,1
a riposte,1
the ziegfeld follies,2
fezzes,1
the hollywood canteen,1
anime manga accepted,1
lady capulet lady montague,1
a scull or shell,1
a sucker or a suction cup,1
the carpathian mountains,1
epaulettes,1
spaceships,1
dr robert schuller,1
explosive,1
the garden of gethsemane,1
the bulls,1
the pentathlon,1
hypothesis,1
the dead,3
misanthropy,1
edmonton oilers,2
kola nut,2
infatuation,1
inadmissible evidence,1
outlaw,2
outhouse,1
outrigger canoe,1
outcasts,1
sarah churchill,1
jules pfeiffer,1
outlandish,1
lady caroline lamb,1
a sister,1
if i only had a brain,1
miss olympia,1
brain drain,1
brainiac,1
the air,1
a night to remember,1
lets stay together,1
madcow disease,1
gondoliers,1
an interlude or intermezzo,1
sleepy,1
peggy noonan,1
an eddie murphy bed,1
milne,1
match point,2
eddie money is the root of all evil,1
matchless,1
departments,1
eddie robinson crusoe,1
hurricane andrew,3
matching funds,1
eddie murray head,1
norm abram,1
policeman,1
eddie albert camus,1
foreclosures,1
the matchlock,1
a godsend,1
the pan flute,1
scrooged,1
a trombone,1
a legend,1
the nets,1
a quatrain,3
winsome,1
hirsutism,1
the oracles,1
a winchester,1
st teresa,1
stp,1
lake winnipeg,1
pride rock,1
prerequisite,1
thank you very much,1
a wildlife refuge,1
the worlds tallest man,1
patents,2
university of texas el paso,1
marianas,1
the guano act,1
recording industry association of america,1
the breakeven point,1
a decision,1
raconteur,1
the ramones ramone accepted,1
the tipping point,1
san marcos,1
on the job or on duty,1
centrum,1
the appaloosa,1
on a roll,1
the thoroughbreds,1
quarter horses,1
lipizzaners,1
on a tangent,1
ovid in metamorphoses,1
the us army,1
kicks,1
a color guard,1
ablution,1
pan panning,1
a barrette,1
an oppossum,1
a sonneteer,1
gooseberries,2
a crawl,1
a tasmanian devil,1
a settee,1
the duchess of alba,1
foley,1
a yellowhammer,1
gloucester massachusetts,1
gimme shelter,1
wash,1
taye diggs,1
brook benton,1
hello larry,1
gender,2
sir samuel cunard,1
hairstyle,1
drinks,1
happy face,1
hens,1
stereopticons,1
barn,1
how sweet it is to be loved by you,1
the adventures of ozzie harriet,2
mural,1
richard crenna,1
peel me a grape,1
sweeps,1
thomas b welch,1
the starland vocal band,1
tracing paper,1
sketch book,1
joel coen,2
sweetbread,1
xacto knife,1
bristol board,1
epidural,2
covalent bond,2
frederich mohs,1
a left turn to the left accepted,1
hither,1
dr j,1
a 180 or a uturn,1
slither,1
a hairpin,1
the zither,1
a sin,1
dither,1
skis snow skis accepted,1
the withers,2
wastewaist,1
david petraeus,2
lootlute,1
assange,1
the antarctic circle,3
waiverwaver,1
the north and south islands,1
newgnuknew,1
hogans heroes 1965,1
chevy corvette 1953,1
ski mask,1
labradors,1
linda gray,1
mozarts 41st,1
goaliehockey mask,1
ja,2
pink flamingos,2
white room,1
the blue room all by pablo picasso,1
firenze,1
bob mathias,1
farce,1
gotterdammerung twilight of the gods,1
security blanket,2
curt jurgens,1
university of chicago,1
live long and prosper,2
federal penitentiaryprison,1
to leave no stone unturned,1
java java man,1
tag team,1
ed mcbainevan hunter,1
ozone oz,1
begone beg,1
looney loy,1
liffey,1
everyone every,1
vistula,1
baronet bart,1
get carter,1
a dolls house by ibsen,1
a holly tree,1
a spruce,1
barbara bush nancy reagan,1
a hyperbole,1
spinks,1
the piñon,1
spoonerisms,1
the brass,1
the international phonetic alphabet,1
a power outage,1
wounds or stigmata,1
post office,2
a subscript a superscript,1
amber alert,1
bluto,1
poison oak,1
a bass clarinet,1
skyteam,1
klaus barbie,2
uncle or count olaf,1
ideographs,1
the duke of buckingham,1
chris tucker,1
a photo opportunity,1
the apple,1
2 years,1
a franchise,1
a squash,1
the city council,1
a dormouse,2
the supreme court of massachusetts,1
a banquet,1
the ftc the federal trade commission,1
togas,1
big stick,1
the ugly stepsisters,1
apartments,1
georges auguste escoffier,1
the veil,1
filmore,1
humphrey bogart lauren bacall,1
the bear flag republic,1
pilgrimage,1
livermore,1
a briquette,1
the road less traveled,1
fallujah,1
peter paul reubens,1
a duchy,1
a buoy,1
a shire,1
british expeditionary force,1
dennis haysbert,1
eduard manet,1
alessandro,1
samaria,1
a rift valley,1
emilio estevez,4
charles gibson,1
stratified,1
love field in dallas,1
a mayfly,1
a baby boomer,2
a booster shot,1
scrapbooking,2
national treasure,1
kaboom,1
qadhafi,1
krispy kremes,1
trujillo,1
the ojays,1
la cenerentola,1
enver hoxha,1
sire records,1
kay kyser,1
lamella,1
interregnum,1
liberty bell march,1
a summers day,1
casual dressy,1
the portuguese,1
calgary stampede,1
the highland games,2
petrarchan sonnet,1
untitled,1
beancounter,1
orson bean,1
your little finger,1
sixteen tons,2
bean sprouts,2
five o clock world,1
kidney beans,3
caste system,1
1812 crimean boer,1
pius paul john paul,1
john j pershing,1
california nebraska oklahoma,1
mohicans,1
buddhism christianity islam,1
jackson fillmore buchanan,1
thomas marshall,1
the greyhound,1
matriarchy,1
meatpacking,3
david geffen,2
the siberian husky,1
a hindu goddess,1
dark horse records,1
