word,occurences,,
deflation,1,,
bowdlerizing,1,,
a rhyme,1,,
iron or steel,1,,
to walk on tiptoe,1,,
two minute,1,,
tipping point,1,,
thirty seconds,1,,
pom poms,1,,
to brainstorm,1,,
eyes eyeballs,1,,
relinquish,1,,
mission accomplished,1,,
sunnydale,1,,
to facilitate,1,,
homogenize,1,,
how do you blow soap bubbles,1,,
is mightier than the sword,1,,
how do you get a manhattan,1,,
the snapping turtle,1,,
how do you wave goodbye,1,,
a survival knife,1,,
how do you climb mount everest,1,,
how do you make gunpowder,1,,
the marriage of charles diana,1,,
kwai chang caine,1,,
the high chaparral,1,,
not playing with a full deck,1,,
running for governor of california,1,,
the lights are on but no ones nobodys home,1,,
best of the west,1,,
having a screw loose,1,,
circle square,1,,
to convert fahrenheit to centigrade celsius,1,,
underpaid,1,,
chase and sanborn,1,,
we who are about to die salute thee,1,,
the female,1,,
backwards in reverse,1,,
in cask,1,,
amoco,1,,
the tractor part,1,,
the us government,1,,
a sifter,1,,
archie edith bunker,1,,
a meat tenderizer,1,,
5 feet,1,,
take out the papers and the trash,1,,
a ricer,1,,
their torso,1,,
1 of hydrogen gas chlorine gas or sodium hydroxide lye or caustic soda,1,,
john gary,1,,
a strawberry blonde,1,,
the crimson pirate,1,,
stone ground,1,,
miss scarlet,1,,
a steeplejack,1,,
a grandmothers clock,1,,
going bad,1,,
springs or weights,1,,
nobody does anything about it,1,,
dream the impossible dream,1,,
lockmaking,1,,
sharday,1,,
shoot down a german plane,1,,
the difficult we do immediately the impossible takes a little while longer,1,,
automatic door openers,1,,
a single wing,1,,
individually wrapped slices of cheese,1,,
the pro soccer league,1,,
no satisfaction,1,,
exile expelled,1,,
they were both witches,1,,
an excuse an explanation,1,,
detective chris cagney,1,,
a copper top,1,,
the pacemakers,1,,
the parrots,1,,
freshwater lakes,1,,
chad jeremy,1,,
the giant tortoise,1,,
its rings,1,,
the returning soldiers the veterans of world war ii,1,,
hard as nails,1,,
most people pick the winner,1,,
the national recovery administration the national rifle association,1,,
lunar seas,1,,
overthrow of the government,1,,
childbirth giving birth,1,,
to purr,1,,
one more night,1,,
cockles mussels,1,,
cluck,1,,
⅓,1,,
pajama game,1,,
the nights on broadway,1,,
braceros,1,,
squealing,1,,
fossil form,1,,
in the still of the night,1,,
venus aphrodite,1,,
gone,1,,
50 gold piece,1,,
a cake was baked by barbara,1,,
db,1,,
a lightemitting diode,1,,
a television set,1,,
sending telegraphs,1,,
steel fish hooks,1,,
the dred scott case,1,,
zendas ruritania,1,,
calling,1,,
their thumb,1,,
park place,1,,
the age of 2,1,,
illinois avenue,1,,
in space,1,,
the bible tells me so,1,,
game show models,1,,
life with mother,1,,
jack clark,1,,
napoleon solo,1,,
anheuser busch,1,,
annenberg,1,,
the sabretoothed tiger,1,,
lincolns birthday columbus day,1,,
napoleon xiv,1,,
the land bridge between north america and asia,1,,
helen twelvetrees,1,,
lois lane clark kent,1,,
dick powell ruby keeler,1,,
shall perish by the sword,1,,
the flag of great britain,1,,
hit by pitch walk dropped third strike catchers interference as a pinch runner,1,,
spain mexico the united states the republic of texas the confederacy france,1,,
carl hubbell,1,,
errol flynn olivia de havilland,1,,
larry doby,1,,
myrna loy william powell,1,,
general ulysses grant,1,,
turtle or tortoise,1,,
a frank,1,,
theirs but to do and die,1,,
egg yolk,1,,
a corporate rate,1,,
anopheles mosquitoes,1,,
im henry viii i am,1,,
deer any kind of animals,1,,
1 of silicon or oxygen,1,,
the pitching machine,1,,
animals to people,1,,
lou boudreau,1,,
everybodys somebodys fool,1,,
the men who shoed horses,1,,
optional,1,,
best commercial,1,,
full fill,1,,
its blowhole,1,,
take the atrain,1,,
a type of snake,1,,
a rust stain,1,,
autograph hounds signature hounds accepted,1,,
belmont park,1,,
redgreen colorblindness,1,,
how many members of congress there are,1,,
the house of the dragon,1,,
a baltimore oriole,1,,
the establishment clause,1,,
blood in the water,1,,
the cajuns the creoles,1,,
clouseau,1,,
the larva,1,,
the holeinthewall gang the wild bunch,1,,
alls,1,,
pieta pi eta,1,,
the double flute an aulos,1,,
alphanumeric alpha nu,1,,
taunt tau,1,,
cirrhosis rho,1,,
a babymoon,1,,
the hydra cerberus,1,,
solipsism psi,1,,
here comes santa claus,1,,
honey bees,1,,
not equals,1,,
the vietcong,1,,
the duke of edinburgh prince philip,1,,
the sea of tasman,1,,
german beers,1,,
the swimming pool,1,,
cracks,1,,
barbara walters baba wawa,1,,
the chicago art institute,1,,
jonathan winters mearth,1,,
1 of perchance or peradventure,1,,
the episcopal church church of england,1,,
james ewell brown stuart,1,,
cutest,1,,
sweetest,1,,
the worst,1,,
a combine harvester,1,,
loneliest,1,,
king charles iii prince charles,1,,
panko,1,,
a cleft chin,1,,
porcini,1,,
the tympanic membrane the eardrum,1,,
sofrito,1,,
rapini,1,,
the fontanelles,1,,
pennsylvania 65000,1,,
sloopy,1,,
linda eastman,1,,
a lightning bolt static electricity causing lightning,1,,
portray mark twain,1,,
a forest fire a brush fire,1,,
the capuchin monks a cappuccino,1,,
to use ewes,1,,
a cymbal symbol,1,,
the principal principle,1,,
a bionic arm,1,,
great britain argentina,1,,
parachuting or skydiving,1,,
wildcat wells,1,,
zeppo gummo,1,,
mary martha,1,,
the vice president of the us dan quayle,1,,
a childs garden of verse,1,,
the aluminum can,1,,
the scimitar,1,,
i dont know anything about art,1,,
the polaroid instant camera,1,,
the 1500meter race,1,,
17 years,1,,
january 2,1,,
some more,1,,
bowling balls,1,,
their paces,1,,
woods irons,1,,
in other words,1,,
the biltmore estate,1,,
from sea to shining sea,1,,
between a rock a hard place,1,,
the rosin bag,1,,
above the fold,1,,
the indian boarding schools,1,,
the strait of the dardanelles,1,,
chief seattle,1,,
a crownofthorns,1,,
a firing squad,1,,
do you think im sexy,1,,
do you believe in,1,,
beef bouillon,1,,
do you love me,1,,
early to rise and early to bed,1,,
jennings,1,,
dont be cruel dont cry daddy or dont,1,,
to create fire,1,,
the landing of apollo 11 on the moon,1,,
dont fall in love,1,,
what did we deliver to iran,1,,
dont leave me this way,1,,
you dont have to be a star to be in my show,1,,
factors,1,,
2 of mandarin spanish english hindiurdu,1,,
greek hebrew,1,,
their space shuttle,1,,
the chicago museum of science and industry,1,,
duffel bags,1,,
stripped to the buff,1,,
the oscar for her father henry fonda,1,,
lt william calley,1,,
love hangover,1,,
the murderers reflection was to be found in the eyes,1,,
kewpie doll,1,,
youre a hard habit to break,1,,
falling,1,,
a paratrooper,1,,
the gi joe series,1,,
bookmobile,1,,
mongo,1,,
a seeingeye dog,1,,
car 54,1,,
manolete,1,,
people who had died,1,,
oogie boogie,1,,
dept of energy dept of education,1,,
a crayon sharpener,1,,
rocks pebbles,1,,
elal,1,,
a mountie,1,,
evans,1,,
wild mountain gorillas,1,,
a little metal gold button,1,,
its horns,1,,
the slate,1,,
rats always desert a sinking ship,1,,
youll get up with fleas,1,,
the meat,1,,
hubert humphrey walter mondale,1,,
split pea soup,1,,
glee club,1,,
the office wife,1,,
the pac12 the big 12,1,,
the bay of naples,1,,
backing up,1,,
return to office,1,,
turks,1,,
coal gate,1,,
corn l,1,,
twolane,1,,
premature birth,1,,
bran dice,1,,
a day late a dollar short,1,,
pepper dyne,1,,
the namib,1,,
immature,1,,
kegs of brandy flasks,1,,
marie dressler,1,,
caribou reindeer,1,,
the jack queen king,1,,
hildegarde,1,,
jesus robe,1,,
bedloes island,1,,
pocketapocketapocketa,1,,
the outcasts of poker flat,1,,
a megalopolis,1,,
ft lauderdale,1,,
spanish fly,1,,
benson hedges,1,,
it thickens,1,,
stengel,1,,
your beneficiary,1,,
baer and schmeling,1,,
va va voom,1,,
kissinger bunche,1,,
an upper,1,,
up the creek or on shore,1,,
western twostep texas twostep,1,,
uppity,1,,
rituals,1,,
gasohol,1,,
governor of new york state,1,,
a parrot a carat,1,,
eight grate,1,,
a boat cruise ship,1,,
an answer a dancer,1,,
to seize to tease,1,,
early surly,1,,
mcmillan,1,,
the qeii,1,,
conscription the draft,1,,
mariette hartley,1,,
katnip,1,,
hart bochner,1,,
the gypsy,1,,
amadeo modigliani,1,,
jill kinmont,1,,
labour conservative,1,,
coup detat,1,,
castles in spain,1,,
the french subway,1,,
ruffage fiber bran,1,,
the more it changes the more it is the same,1,,
kasha,1,,
paper papyrus,1,,
the toast of the town,1,,
a meeting a meeting house,1,,
in your cap,1,,
westsouthwest,1,,
the fifth beatle,1,,
three balls two strikes,1,,
henry scoop jackson,1,,
onthejob training,1,,
the shade,1,,
the bridges at tokori,1,,
fuhrer or dictator,1,,
emerge,1,,
lincolnissan,1,,
desist,1,,
jaguarolls royce,1,,
to invest,1,,
fordodge,1,,
space suit,1,,
to recoup,1,,
cadillachrysler,1,,
to squash the beef,1,,
saabenz,1,,
jackman,1,,
fugu blowfish or pufferfish,1,,
see more seymour glass,1,,
the israel philharmonic,1,,
2 of north carolina duke or nc state,1,,
klinger,1,,
a swathe swath,1,,
on the town or wonderful town,1,,
the original settlement by sir walter raleigh on roanoke island,1,,
sank same,1,,
the coal mines,1,,
1 of macbeth or othello,1,,
disney backwards,1,,
vacation kingdom at walt disney world,1,,
the 4th piggy,1,,
constantinople or byzantium,1,,
missed it,1,,
there suck i,1,,
bergenbelsen,1,,
jack bailey,1,,
england norway,1,,
2 of wyoming alaska south dakota north dakota vermont and delaware,1,,
the fasten seat belt sign,1,,
pork pie,1,,
stockholm wisconsin,1,,
an spf,1,,
squalor,1,,
elle fanning,1,,
bradycardia,1,,
the hays code,1,,
eos aurora,1,,
a solar system,1,,
southern cal usc,1,,
the original king kong,1,,
a hunk,1,,
the shotgun,1,,
the macarthurs,1,,
general charles de gaulle,1,,
arnold ziffel,1,,
general david sarnoff,1,,
communism or socialism,1,,
england angleland,1,,
according to his need,1,,
virginia or massachusetts pennsylvania or kentucky,1,,
the chinese water torture,1,,
being bricked into a cell or cellar being walled up,1,,
a male lion,1,,
the face mask face guard,1,,
cannot bark the inability to bark,1,,
a plastic bubble,1,,
coed,1,,
the mounties the royal canadian mounted police,1,,
andy rooneys,1,,
little buttercup,1,,
giant oak trees big oaks,1,,
217,1,,
the fbi federal bureau of investigation,1,,
the department store,1,,
11000,1,,
carnegie and mellon,1,,
claudine longet,1,,
a whig,1,,
ridders,1,,
judds,1,,
citizen hearst,1,,
patience and prudence,1,,
the newhart show,1,,
the totem pole,1,,
to feed their young,1,,
guy lombardo and his royal canadians,1,,
to pay the devil,1,,
trevi,1,,
cognacs brandys,1,,
the protestants the huguenots,1,,
the woman in red the lady in red,1,,
kate wiggin,1,,
the first estate,1,,
2 of oklahoma kansas colorado texas or new mexico,1,,
first mate executive officer accepted,1,,
drunk drivers drinking and driving,1,,
that his wooden doll would become his son that pinocchio would become a real boy,1,,
op opie,1,,
40 below,1,,
connecticut yankee in king arthurs court,1,,
the silk industry silkworm eggs,1,,
mary bloody marymary tudor,1,,
an apex,1,,
to coax,1,,
the tory party conservatives,1,,
im coming out,1,,
a friendship bracelet,1,,
the lunch lady,1,,
a bubble bath,1,,
head of household,1,,
quiet quitting,1,,
an undercount,1,,
negative numbers,1,,
your wish will come true,1,,
dino the dinosaur,1,,
100 miles per hour,1,,
reeboks tennis shoes,1,,
the pterodactyl,1,,
the oldsmobile,1,,
marion cunningham,1,,
handbags for ladies,1,,
the baltimore catechism,1,,
to beat them,1,,
the first black general in the us armed forces,1,,
tobogganing bobsledding,1,,
the romanians,1,,
cry sing,1,,
in your mouth,1,,
the carpetbaggers,1,,
the fillmore west,1,,
their nylons stockings hose,1,,
be careful let the buyer beware,1,,
the hatfields and the mccoys,1,,
box cars,1,,
bonnie franklin,1,,
to limp,1,,
just one of those things,1,,
bucking to buck,1,,
to faint,1,,
a tour,1,,
to gust,1,,
to depart,1,,
a nonstop trip around the world,1,,
the full sun,1,,
to havoc,1,,
flaps,1,,
to harrow,1,,
who knows,1,,
its a pleasure to meet you pleased to meet you,1,,
magda,1,,
is god dead,1,,
a shmoo,1,,
in his hat,1,,
sitdown strikes,1,,
poaching a deer,1,,
their bosom,1,,
they can change their color to match those flowers,1,,
burn them set forest fires,1,,
mondale senator robert dole,1,,
a mantia,1,,
the pilots,1,,
heard,1,,
wealth money,1,,
where are you little star,1,,
ursa major the great bear,1,,
tax returns,1,,
why must i be a teenager in love,1,,
loden green,1,,
mars jupiter saturn uranus neptune pluto,1,,
what now my love,1,,
the horned frogs,1,,
magdalene,1,,
chasing his tail,1,,
bon amie,1,,
hodor,1,,
johnboy,1,,
the national biscuit company,1,,
a creel,1,,
luxembourg or liechtenstein,1,,
the asian flu,1,,
samuel maverick,1,,
the twoterm limit on the presidency,1,,
the boston braves,1,,
ride in the back of the bus give up her seat,1,,
the search for bridey murphy,1,,
2 of east river hudson river harlem river,1,,
the boy who stuck his finger in the dike,1,,
the bunsen burner,1,,
inferno or hell,1,,
sister teresa,1,,
antony armstrongjones,1,,
president of france,1,,
robert e lee jefferson davis or stonewall jackson,1,,
the cart,1,,
nicholas alexandria,1,,
j m w turner,1,,
tv programs,1,,
steve allen jack paar,1,,
a tank car,1,,
and they all lived happily ever after,1,,
a fishing reel,1,,
the procession,1,,
a concept,1,,
december bride,1,,
the red queen the white queen,1,,
an upright piano,1,,
corn chowder,1,,
as you wish,1,,
snap out of it,1,,
the taquito,1,,
the aids virus hiv,1,,
two worlds,1,,
glimmer,1,,
8 millimeters,1,,
ellery queens mystery magazine,1,,
press the button,1,,
mrs woodrow wilson,1,,
lightyears parsecs,1,,
black dahlia,1,,
remarry,1,,
denier,1,,
the medici family,1,,
a lovely gold medal,1,,
octavius or augustus caesar,1,,
a maharajah,1,,
yankee go home,1,,
an archduke,1,,
scotsmen,1,,
crawfords,1,,
a khan,1,,
ballet turns,1,,
yankee pot roast,1,,
a burgermeister,1,,
the macadamia nut,1,,
cathy lee crosby,1,,
pyjamas,1,,
recycling recirculating,1,,
john charles daly,1,,
mauna loa kilauea,1,,
grody or groaty,1,,
1 of the book of esther or ruth,1,,
a power house,1,,
a power of attorney,1,,
thomas sheraton,1,,
the california valley quail,1,,
out to lunch,1,,
offroad,1,,
a marriage story,1,,
officiant,1,,
krogers,1,,
in bruges,1,,
rudders,1,,
reticent,1,,
andrew jackson old hickory,1,,
the spiral staircase,1,,
bip,1,,
spain french,1,,
meadowlark lemon,1,,
the recitative,1,,
junior flyweight light flyweight,1,,
whip inflation now,1,,
handmade,1,,
198,1,,
jordan or sikkim,1,,
marriage made in heaven,1,,
mcnamaras band,1,,
being a woman,1,,
the smokestack,1,,
chateaus,1,,
2 of france switzerland austria yugoslavia,1,,
teacher professor,1,,
the crows,1,,
a title,1,,
dick smothers,1,,
the secret word,1,,
go fast hurry up,1,,
sprechen sie deutsch,1,,
sister ships,1,,
ah so,1,,
2 of both legs a right arm an ear,1,,
billionaires,1,,
delivering the dionne quintuplets,1,,
dr thomas dooley,1,,
eucalyptus leaves,1,,
a libyan amphibian,1,,
a greek shriek,1,,
mayweather,1,,
a spry thai,1,,
an italian battalion,1,,
and nowhere to go,1,,
sutherland,1,,
fresh as a daisy,1,,
be still,1,,
the children of men,1,,
asking for a friend,1,,
president elsisi,1,,
30000 feet,1,,
hey hey hey,1,,
scent hounds,1,,
chowchowchow,1,,
cal coolidge,1,,
presidential libraries,1,,
karen black,1,,
jesse white,1,,
4 of harrison harding hayes harrison hoover,1,,
in a photograph in a newspaper,1,,
klaatu barada nikto,1,,
the 4th decade,1,,
fuzzywuzzy,1,,
your tax return,1,,
a leash on a snake,1,,
concubines their spouse or sex partners,1,,
a cream sauce white sauce,1,,
the million dollar baby,1,,
the heels of shoes,1,,
the tallest player to play major league ball,1,,
the shortest game in history,1,,
56 games,1,,
the fishermans ring,1,,
the arm pit,1,,
1 of sleuth or give em hell harry,1,,
uppercase letters,1,,
proffer,1,,
medical malpractice,1,,
intact,1,,
yellow dog contracts,1,,
1 of grapes or apple,1,,
the jonquil,1,,
1776 1976,1,,
to sniff luggage to sniff out narcotics,1,,
sternwheelers paddle boats river boats,1,,
the mesquite,1,,
perfume ads,1,,
an electric drill,1,,
dannys song,1,,
answering machines tape machines,1,,
hey wont you play another somebody done somebody wrong song,1,,
the pontiac silverdome,1,,
alcohols,1,,
noh theater,1,,
criminals convicts,1,,
the tarbaby,1,,
the flying karamazov brothers,1,,
brighton beach memoirs biloxi blues,1,,
mount kosciuszko,1,,
2 of seattle slew affirmed or secretariat,1,,
types of dresses,1,,
speedwagon,1,,
a bungee jump,1,,
the bronchi,1,,
the nickel the penny,1,,
orchestra conductor,1,,
a gold eagle,1,,
dale bumpers,1,,
lake success,1,,
a lint catcher the lint trap,1,,
virginia west virginia,1,,
violin fiddle,1,,
downy fabric softener,1,,
a hot brown,1,,
permanent press,1,,
the kwai,1,,
leaps bounds,1,,
a dog in the manger,1,,
darrin stevens,1,,
a steam iron,1,,
strawberry grape,1,,
pupus,1,,
tyger,1,,
tick tick boom,1,,
the australian football league,1,,
cherubic,1,,
catalytic,1,,
via emilia,1,,
hercules fourth labor,1,,
thou shalt not commit adultery,1,,
the sons of the pioneers,1,,
desalination,1,,
a young mans fancy,1,,
the tories loyalists,1,,
englands lake district,1,,
the continental congresses,1,,
sancta sophia,1,,
mother cabrini st frances cabrini,1,,
arco atlantic richfield,1,,
queen king size beds,1,,
horsehair,1,,
panties,1,,
the entire wall,1,,
the tavern or the inn,1,,
panda bear skins,1,,
a man is what he eats,1,,
school segregation,1,,
landing on the moon,1,,
2 of wilson clemenceau orlando or david lloyd george,1,,
indian head penny,1,,
stella stevens,1,,
jp stevens,1,,
puerto ricans,1,,
knowno,1,,
pepperland,1,,
let no man put asunder,1,,
cellsell,1,,
doduedew,1,,
they turn into a donkey,1,,
bellbelle,1,,
fire walking,1,,
at the earths core,1,,
an unexploded bomb,1,,
guessedguest,1,,
fenwick,1,,
claudette colbert clark gable,1,,
día de la raza,1,,
sunken,1,,
the maquiladoras,1,,
scorn,1,,
sestina,1,,
lancaster pennsylvania,1,,
feynman,1,,
homer marge,1,,
leonard da vinci,1,,
chambray cambric,1,,
1 of bobbies or peelers,1,,
sheriffs,1,,
liberty enlightening the world the statue of liberty,1,,
serbia yugoslavia,1,,
the invictus games,1,,
status quo,1,,
my attorney,1,,
the notorious big biggie,1,,
odelay,1,,
pocket knife jackknife,1,,
theater in the round,1,,
the pouch,1,,
an antique shop,1,,
my contact lens,1,,
john alexander hill,1,,
fish stock,1,,
dawn sunrise,1,,
1 of togo or ghana,1,,
procter,1,,
the black eye galaxy,1,,
large magellanic small magellanic,1,,
leather jacket,1,,
autofill,1,,
afghanistan pakistan,1,,
strident,1,,
the backtoafrica movement,1,,
explicit,1,,
j lo,1,,
a rhumb line,1,,
olmsted,1,,
hudson bay hudsons bay,1,,
