show #,airdate,round,category,value,question,answer
3141,1998-04-06,Jeopardy,BEFORE & AFTER,500,"A Baskin-Robbins treat used for top secret discussion on ""Get Smart""",Ice Cream Cone of Silence
3141,1998-04-06,Double Jeopardy,MEET AL GORE,200,"Enlisting in 1969, Gore served as an Army reporter in this foreign country",Vietnam
3141,1998-04-06,Double Jeopardy,PUNCHY WRITERS,200,"""By George"" is an appropriate title for this boxer's 1995 autobiography",George Foreman
3141,1998-04-06,Double Jeopardy,BROOKLYN NEIGHBORHOODS,200,"In 1968 this area called ""Bed-Stuy"" elected Shirley Chisholm, the first black woman in Congress",Bedford-Stuyvesant
3141,1998-04-06,Double Jeopardy,"WE, THE JURY",200,"In 1970 the Supreme Court declared this standard number of jurors a ""historical accident""",12
3141,1998-04-06,Double Jeopardy,BUFF ACTORS,200,"45 seconds of Sharon Stone & this naked actor were cut from ""Basic Instinct"" to get an R rating",Michael Douglas
3141,1998-04-06,Double Jeopardy,SNOW WHITE'S UNKNOWN DWARFS,200,"The name of this dwarf, a cousin of Happy, is also associated with a Green Giant",Jolly
3141,1998-04-06,Double Jeopardy,MEET AL GORE,400,"This film star was Al's roommate at Harvard around the time Will Smith was born:""I'm talkin' to you!  You know how many of your kind I've swatted with a newspaper?  You're nothing but a smear on the sports page to me, you slimy, gut-sucking, intestinal parasite!""",Tommy Lee Jones
3141,1998-04-06,Double Jeopardy,PUNCHY WRITERS,400,"In this Hemingway story, the title thugs come to Henry's diner looking to bump off a prizefighter","""The Killers"""
3141,1998-04-06,Double Jeopardy,BROOKLYN NEIGHBORHOODS,400,"Created in 1903, Luna Park in this amusement area was sort of an early version of Fantasyland",Coney Island
3141,1998-04-06,Double Jeopardy,"WE, THE JURY",400,"What a jury does when it can't agree, or what it may sentence a murderer to",hang
3141,1998-04-06,Double Jeopardy,BUFF ACTORS,400,"In his 1995 film ""Braveheart"", this actor-director showed us what Scotsmen wear under their kilts",Mel Gibson
3141,1998-04-06,Double Jeopardy,SNOW WHITE'S UNKNOWN DWARFS,400,This weak & ineffectual dwarf shares his name with a hamburger-loving friend of Popeye's,Wimpy
3141,1998-04-06,Double Jeopardy,MEET AL GORE,600,Author Erich Segal says Oliver Barrett IV in this 1970 novel was partly based on Al,Love Story
3141,1998-04-06,Double Jeopardy,PUNCHY WRITERS,600,"He discussed Ali vs. Foreman in his book ""The Fight"" & in the 1996 film ""When We Were Kings""",Norman Mailer
3141,1998-04-06,Double Jeopardy,BROOKLYN NEIGHBORHOODS,600,"A street gang in a 1974 film was called ""The Lords of"" this large Brooklyn neighborhood",Flatbush
3141,1998-04-06,Double Jeopardy,"WE, THE JURY",600,"In a personal injury lawsuit, the jury may calculate both punitive & compensatory types of these",damages
3141,1998-04-06,Double Jeopardy,BUFF ACTORS,600,Holly Hunter was speechless when Harvey Keitel exposed himself in this 1993 film,The Piano
3141,1998-04-06,Double Jeopardy,SNOW WHITE'S UNKNOWN DWARFS,600,The name of this dazed dwarf comes from the Royal Navy's word for rum,Groggy
3141,1998-04-06,Double Jeopardy,MEET AL GORE,800,"Al's 1992 treatise on the environment was titled this ""in the Balance""",Earth
3141,1998-04-06,Double Jeopardy,PUNCHY WRITERS,800,"He was boxing editor for Sports Illustrated before writing the script for ""On the Waterfront""",Budd Schulberg
3141,1998-04-06,Double Jeopardy,BROOKLYN NEIGHBORHOODS,800,"As the setting for ""The Honeymooners"", this area is SW Brooklyn could be called Kramdenhurst",Bensonhurst
3141,1998-04-06,Double Jeopardy,"WE, THE JURY",800,"The right to have a jury of these, meaning one's equals, not lords, is mentioned in the Magna Carta",peers
3141,1998-04-06,Double Jeopardy,BUFF ACTORS,800,Killer Schwarzenegger cyborg whose time travel device can't send his clothes with him,the Terminator
3141,1998-04-06,Double Jeopardy,SNOW WHITE'S UNKNOWN DWARFS,800,"One of the smaller dwarfs dislikes hearing his name in the expression, ""Cut off my legs and call me"" this",Shorty (or Stumpy)
3141,1998-04-06,Double Jeopardy,MEET AL GORE,1000,"On his way to defeat in the heated 1992 campaign, this man called Al ""Mr. Ozone"" & a ""Bozo""",George Bush
3141,1998-04-06,Double Jeopardy,PUNCHY WRITERS,1000,"Based on a play by Clifford Odets, it's the 1939 boxing film seen here:""Well, I've made up my mind to win the middleweight crown.""""But your heart's in music!""",Golden Boy
3141,1998-04-06,Double Jeopardy,BROOKLYN NEIGHBORHOODS,1000,"These ""Heights"" populated by African Americans & Hasidic Jews were the site of rioting in 1991",Crown Heights
3141,1998-04-06,Double Jeopardy,"WE, THE JURY",1000,"A lawyer's rejection of a prospective juror, it may be ""for cause"" or ""peremptory""",a challenge
3141,1998-04-06,Double Jeopardy,BUFF ACTORS,1000,Jaye Davidson surprised movie audiences when he slipped out of his clothes in this 1992 film,The Crying Game
3141,1998-04-06,Double Jeopardy,SNOW WHITE'S UNKNOWN DWARFS,1000,"The dwarf formerly known as ""swollen"" changed his name to this adjective, after rap artist Sean Combs",Puffy
3141,1998-04-06,Final Jeopardy,COUNTRIES OF THE WORLD,Final,This island nation is the only country in the world named for a biblical king,the Solomon Islands
4676,2004-12-27,Jeopardy,HEALTH CARE,200,"Often $10, it's what patients in HMOs shell out with every visit to the doctor",a copay
4676,2004-12-27,Jeopardy,TIMES SQUARE AT 100,200,"(Jimmy of the Clue Crew reports from Times Square.)  In 1904, Oscar Hammerstein I brought Times Square this new entertainment form, with dancing girls & comedy teams",Vaudeville
4676,2004-12-27,Jeopardy,TRANSPORTATION,200,In 1783 Benjamin Franklin saw the first piloted flight of this type of transport while in Paris,a hot air balloon
4676,2004-12-27,Jeopardy,NOT A STATE CAPITAL,200,"Baltimore,Baton Rouge,Springfield",Baltimore
4676,2004-12-27,Jeopardy,FROM SOUP TO NUTS,200,"Some people refer to chicken soup as the ""Jewish"" kind of this antibiotic",penicillin
4676,2004-12-27,Jeopardy,"""SEA"" DUTY",200,To get these is to gain the ability to walk around on a moving ship,sea legs
4676,2004-12-27,Jeopardy,HEALTH CARE,400,California workers' comp includes up to 24 visits to this professional for spinal adjustment,a chiropractor
4676,2004-12-27,Jeopardy,TIMES SQUARE AT 100,400,"(Sarah of the Clue Crew reads from Broadway.)  Fittingly, O. J. Gude, who designed many Times Square electric signs, coined this term for Broadway",The Great White Way
4676,2004-12-27,Jeopardy,TRANSPORTATION,400,"If you're wearing silks, you're on a horse; if you ""hit the silk"", you're strapped into one of these",a parachute
4676,2004-12-27,Jeopardy,NOT A STATE CAPITAL,400,"Salem,Omaha,Providence",Omaha
4676,2004-12-27,Jeopardy,FROM SOUP TO NUTS,400,"About the size of a marble & named for an oyster product, they garnish Gibson cocktails",a pearl onion
4676,2004-12-27,Jeopardy,"""SEA"" DUTY",400,Aquatic critter of the genus Hippocampus,seahorse
4676,2004-12-27,Jeopardy,HEALTH CARE,600,"In 2004 this person who once tried to fix the system wrote an article called ""Now can we talk about health care?""",Hillary Clinton
4676,2004-12-27,Jeopardy,TIMES SQUARE AT 100,600,"(Cheryl of the Clue Crew reports from Times Square.)  On the night of August 14th of this year, an estimated 2 million people spontaneously celebrated in Times Square",1945
4676,2004-12-27,Jeopardy,TRANSPORTATION,600,"The name of this New York-Boston train combines ""acceleration"" & ""excellence""",the Acela
4676,2004-12-27,Jeopardy,NOT A STATE CAPITAL,600,"Trenton,Concord,Boulder",Boulder
4676,2004-12-27,Jeopardy,FROM SOUP TO NUTS,600,"Named for its resemblance to a cheerleading accessory, the pom pom is a white type of this fungus",a mushroom
4676,2004-12-27,Jeopardy,"""SEA"" DUTY",600,Hardtack,sea biscuit
4676,2004-12-27,Jeopardy,HEALTH CARE,800,43 million people is the figure you usually hear bandied about,Number of uninsured Americans (Americans who don't have health insurance)
4676,2004-12-27,Jeopardy,TIMES SQUARE AT 100,800,"(Cheryl of the Clue Crew reports Times Square.)  In 1907, risky fireworks were replaced for New Year's Eve with this, covered with 125-watt bulbs",the (New Year's Eve dropping) ball
4676,2004-12-27,Jeopardy,TRANSPORTATION,800,"The 3 broad classes of operational aviation are general, military, & this type of civil aviation",commercial
4676,2004-12-27,Jeopardy,NOT A STATE CAPITAL,800,"Columbus,Philadelphia,Hartford",Philadelphia
4676,2004-12-27,Jeopardy,FROM SOUP TO NUTS,800,A tasty dish is chicken marinated in yogurt & spices & cooked in this Indian oven,tandoori oven 
4676,2004-12-27,Jeopardy,"""SEA"" DUTY",800,U.S. Navy construction battalion,the Seabees
4676,2004-12-27,Jeopardy,HEALTH CARE,1000,"A 2001 government report warned of a shortage of these people, of whom 40% will soon be over age 50",Nurses
4676,2004-12-27,Jeopardy,TIMES SQUARE AT 100,1000,"(Jimmy of the Clue Crew reads from Times Square.)  In 1904, Times Square got its name from the newspaper & this owner ushered in 1905 with a big party",Adolph Ochs
4676,2004-12-27,Jeopardy,TRANSPORTATION,1000,"In railroading, maglev is short for this",magnetic levitation
4676,2004-12-27,Jeopardy,NOT A STATE CAPITAL,1000,"Olympia,Detroit,Madison",Detroit
4676,2004-12-27,Jeopardy,FROM SOUP TO NUTS,1000,"California leads the nation in the production of the English, or Persian, type of this nut",the walnut
4676,2004-12-27,Jeopardy,"""SEA"" DUTY",1000,"In ""The Tempest"", Ariel sings of this type of substantial transformation",a sea-change
4676,2004-12-27,Double Jeopardy,SCIENCE,400,It's that line off in the distance where the sky meets the land or the sea,the horizon
4676,2004-12-27,Double Jeopardy,MAX-IMUM OVERDRIVE,400,Silent film stars were all aflutter when the first false eyelashes were created by this makeup master,Max Factor
4676,2004-12-27,Double Jeopardy,TITLE CHARACTERS,400,"A nameless monster is often erroneously called this, the last name of his creator Victor",Frankenstein
4676,2004-12-27,Double Jeopardy,PORTRAIT OF A MILITARY MAN,400,"""Sandy"" was probably not a nickname of this British World War I hero",Lawrence (of Arabia)
4676,2004-12-27,Double Jeopardy,"WILL YOU STILL NEED ""ME""",400,You'll find them in albondigas soup,meatballs
4676,2004-12-27,Double Jeopardy,WHEN I'M 64,400,"In all 64 minutes of this 1941 Disney classic, the high-flying title character never speaks",Dumbo
4676,2004-12-27,Double Jeopardy,SCIENCE,800,What makes Rigel the brightest star in this constellation is that it's really 3 stars (& they're not in the belt),Orion
4676,2004-12-27,Double Jeopardy,MAX-IMUM OVERDRIVE,800,"Also known as Agent 86, he's the greatest spy in TV history! (Would you believe... second greatest?)",Maxwell Smart
4676,2004-12-27,Double Jeopardy,TITLE CHARACTERS,800,"In a 1726 Swift novel, this character saw ""a human creature not six inches high""",Gulliver
4676,2004-12-27,Double Jeopardy,PORTRAIT OF A MILITARY MAN,800,This German's military fame arises mostly from his successes in North Africa,(Erwin) Rommel
4676,2004-12-27,Double Jeopardy,"WILL YOU STILL NEED ""ME""",800,The science of climate & weather,meteorology
4676,2004-12-27,Double Jeopardy,WHEN I'M 64,800,This city that had a disastrous fire in 64 A.D. employed a corps of pumpers called siphonarii,Rome
4676,2004-12-27,Double Jeopardy,SCIENCE,1200,"In the 1970s it was found that when CFCs break down, this is the main 1 of the 3 elements in them that harms the ozone",chlorine
4676,2004-12-27,Double Jeopardy,MAX-IMUM OVERDRIVE,1200,Man von Mayerling is the tense Teutonic butler to a faded star in this classic 1950 film,Sunset Boulevard
4676,2004-12-27,Double Jeopardy,TITLE CHARACTERS,1200,"Jane Austen described this title 20-year-old as ""handsome, clever, and rich""",Emma
4676,2004-12-27,Double Jeopardy,PORTRAIT OF A MILITARY MAN,1200,Long-time opposer of Spanish rule in the Americas seen here,(Simón) Bolívar
4676,2004-12-27,Double Jeopardy,"WILL YOU STILL NEED ""ME""",1200,It flows into the South China Sea,Mekong River
4676,2004-12-27,Double Jeopardy,WHEN I'M 64,1200,"At 64 miles wide, this Hawaiian site is the world's largest active volcano",Mauna Loa
4676,2004-12-27,Double Jeopardy,SCIENCE,1600,Amoebas use temporary extensions called these to move or to surround & engulf food,pseudopods
4676,2004-12-27,Double Jeopardy,MAX-IMUM OVERDRIVE,1600,"Woe is me! He played Wojo on ""Barney Miller""",Max Gail
4676,2004-12-27,Double Jeopardy,TITLE CHARACTERS,1600,A self-sacrificing daughter named Amy is the title character of this Dickens novel,Little Dorrit
4676,2004-12-27,Double Jeopardy,PORTRAIT OF A MILITARY MAN,1600,"His infamy began on December 7th, 1941",(Isoroku) Yamamoto
4676,2004-12-27,Double Jeopardy,"WILL YOU STILL NEED ""ME""",1600,"In ""Hamlet"", it completes the line ""The lady doth protest too much...""",methinks
4676,2004-12-27,Double Jeopardy,WHEN I'M 64,1600,"It's the more popular & timely name for ""Opus 64 No. 1"", heard here","""The Minute Waltz"" (by Frédéric Chopin)"
4676,2004-12-27,Double Jeopardy,SCIENCE,2000,This amino acid is the sodium salt of glutamic acid,monosodium glutamate (or MSG)
4676,2004-12-27,Double Jeopardy,MAX-IMUM OVERDRIVE,2000,"The ""colorful"" title of this George Peppard-Ursula Andress flm refers to a German medal",The Blue Max
4676,2004-12-27,Double Jeopardy,TITLE CHARACTERS,2000,"Sort of a Russian Don Juan, this Pushkin character spurns Tatyana's love, only to try to win her back later",Eugene Onegin
4676,2004-12-27,Double Jeopardy,PORTRAIT OF A MILITARY MAN,2000,You might say this German military leader of World War I was full of hot air,(Paul von) Hindenburg
4676,2004-12-27,Double Jeopardy,"WILL YOU STILL NEED ""ME""",2000,Reagan's attorney general,(Edwin) Meese
4676,2004-12-27,Double Jeopardy,WHEN I'M 64,2000,64 symbolic hexagrams make up this divinatory Chinese system,I Ching
4676,2004-12-27,Final Jeopardy,BODIES OF WATER,Final,"This sea that extends about 1,200 miles was referred to in ancient times as the Erythraean Sea",the Red Sea
3076,1998-01-05,Jeopardy,A GIRL'S BEST FRIEND,100,Modern synthetic diamonds were first produced in 1954 by compressing this element under extreme pressure,carbon
3076,1998-01-05,Jeopardy,"""NEW"" GEOGRAPHY",100,This U.S. city was formerly known as New Amsterdam,New York City
3076,1998-01-05,Jeopardy,FILL IN THE BLANK,100,House____Horse____Tsetse____,fly
3076,1998-01-05,Jeopardy,DEATH SENTENCES,100,"It was in a letter to Jean-Baptiste Leroy that he wrote nothing is ""Certain except death & taxes""",Benjamin Franklin
3076,1998-01-05,Jeopardy,CELEBRITIES IN THE SLAMMER,100,"In 1987, before Madonna straightened him out, he served time for assault & reckless driving",Sean Penn
3076,1998-01-05,Jeopardy,"A LITTLE ""R"" & ""R""",100,Dale Evans might enjoy this nonalcoholic cocktail of cola & grenadine,Roy Rogers
3076,1998-01-05,Jeopardy,A GIRL'S BEST FRIEND,200,1971 James Bond film in which Jill St. John played Tiffany Case,Diamonds Are Forever
3076,1998-01-05,Jeopardy,"""NEW"" GEOGRAPHY",200,"It's the ""Land of Enchantment""",New Mexico
3076,1998-01-05,Jeopardy,FILL IN THE BLANK,200,Lemon____Rain____Cough____,drop
3076,1998-01-05,Jeopardy,DEATH SENTENCES,200,"Filmmaker who said, ""It's not that I'm afraid to die.  I just don't want to be there when it happens""",Woody Allen
3076,1998-01-05,Jeopardy,CELEBRITIES IN THE SLAMMER,200,"In 1990 this ballplayer was ""hustled"" away to prison for failure to report income from gambling",Pete Rose
3076,1998-01-05,Jeopardy,"A LITTLE ""R"" & ""R""",200,"While attending Eureka College, this future president served as a reporter for the Pegasus, the school paper",Ronald Reagan
3076,1998-01-05,Jeopardy,A GIRL'S BEST FRIEND,300,It's equal to 200 milligrams,one carat
3076,1998-01-05,Jeopardy,"""NEW"" GEOGRAPHY",300,"Alphabetically, it's the last ""New"" entry in Merriam Webster's ""Geographical Dictionary""",New Zealand
3076,1998-01-05,Jeopardy,FILL IN THE BLANK,300,Saddle____Sleeping____Punching____,bag
3076,1998-01-05,Jeopardy,DEATH SENTENCES,300,"In a June 1897 issue of the New York Journal he quipped, ""The report of my death was an exaggeration""",Mark Twain
3076,1998-01-05,Jeopardy,CELEBRITIES IN THE SLAMMER,300,"In the 1960s this future ""Love Story"" star served 51 days for assault",Ryan O'Neal
